id,match_id,player_id,account_level,active_id_1,active_id_2,active_id_3,active_id_4,assists,ban_1,ban_10,ban_10_id,ban_1_id,ban_2,ban_2_id,ban_3,ban_3_id,ban_4,ban_4_id,ban_5,ban_5_id,ban_6,ban_6_id,ban_7,ban_7_id,ban_8,ban_8_id,ban_9,ban9_id,camps_cleared,conquest_losses,conquest_points,conquest_tier,conquest_wins,damage_bot,damage_done_in_hand,damage_done_magical,damage_done_physical,damage_mitigated,damage_player,damage_taken,damage_taken_magical,damage_taken_physical,deaths,distance_traveled,duel_losses,duel_points,duel_tier,duel_wins,entry_datetime,final_match_level,first_ban_side,god_id,gold_earned,gold_per_minute,healing,healing_bot,healing_player_self,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5,item_id_6,item_active_1,item_active_2,item_active_3,item_active_4,item_purch_1,item_purch_2,item_purch_3,item_purch_4,item_purch_5,item_purch_6,joust_losses,joust_points,joust_tier,joust_wins,killing_spree,kills_bot,kills_double,kills_fire_giant,kills_first_blood,kills_gold_fury,kills_penta,kills_phoenix,kills_player,kills_quadra,kills_siege_juggernaut,kills_single,kills_triple,kills_wild_juggernaut,map_game,mastery_level,minutes,multi_kill_max,objective_assists,party_id,rank_stat_conquest,rank_stat_duel,rank_stat_joust,reference_name,region,skin,skin_id,structure_damage,surrendered,task_force,team_1_score,team_2_score,team_id,team_name,time_in_match_seconds,towers_destroyed,wards_placed,win_status,winning_task_force,has_replay,match_queue__id,name,player_name,god_name,created_at,updated_at,smite_match_id
3540,2,1372,22,9120,8844,0,0,5,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,73967,1705,82922,0,5653,8955,9805,1695,8110,0,342415,0,0,0,0,2018-12-11 01:01:37 UTC,17,"",1670,11147,660,0,0,4232,15487,14766,9634,7791,9128,9828,Magic Shell,Blink Rune,"","",Evolved Assassin's Blessing,Evolved Shaman's Ring,Shoes of Focus,Void Stone,Soul Reaver,Ancient Blade,0,0,0,0,8,140,1,0,0,0,0,0,8,0,0,7,0,0,Season 5 Conquest,7,16,2,2,486049,0,0,0,Ymir,"",Ymir,7876,659,1,2,0,0,318,Dank,1013,0,0,Winner,2,n,426,Normal: Conquest,[Memes]9690194325,Ymir,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3541,2,1373,6,9040,8844,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,32869,4166,0,43053,3245,10184,9156,1840,6669,3,297927,0,0,0,0,2018-12-11 01:01:37 UTC,14,"",1797,10223,605,0,0,1362,15767,9626,7904,11111,0,0,Teleport Glyph,Blink Rune,"","",Transcendence,Warrior Tabi,Jotunn's Wrath,The Crusher,"","",0,0,0,0,6,77,0,0,1,0,0,0,11,0,0,11,0,0,Season 5 Conquest,1,16,1,2,499563,0,0,0,Loki,"",Infiltrator,9259,1176,1,2,0,0,0,"",1013,1,0,Winner,2,n,426,Normal: Conquest,OutdoorMarker60,Loki,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3542,2,1374,76,8879,7672,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,50422,1772,61148,0,4452,10726,10352,2237,8115,2,278514,0,0,0,0,2018-12-11 01:01:37 UTC,15,"",3518,10170,602,392,0,3996,15725,9634,9128,0,0,0,Purification Beads,Aegis Amulet,"","",Evolved Book of Thoth,Shoes of Focus,Soul Reaver,"","","",2,0,0,2,5,98,0,0,0,0,0,0,7,0,0,7,0,0,Season 5 Conquest,41,16,1,2,499563,0,0,0,Baron Samedi,"",Baron Samedi,15999,416,1,2,0,0,119910,MinusMicrobe,1013,1,0,Winner,2,n,426,Normal: Conquest,MinusMicrobe3,Baron Samedi,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3543,2,1375,35,7672,7353,0,0,5,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,48459,1242,56305,0,2280,7846,7066,2837,4229,2,313251,0,0,0,0,2018-12-11 01:01:37 UTC,14,"",1881,9430,558,0,0,1324,15483,9633,7784,7594,9847,0,Aegis Amulet,Heavenly Wings,"","",Evolved Mage's Blessing,Shoes of the Magi,Chronos' Pendant,Gem of Isolation,Emerald Ring,"",0,0,0,0,3,103,0,0,0,0,0,0,4,0,0,4,0,0,Season 5 Conquest,6,16,1,4,486049,0,0,0,Poseidon,"",Poseidon,8684,1263,1,2,0,0,143610,GotMilk,1013,1,5,Winner,2,n,426,Normal: Conquest,[GMilk]FHG HandsomeRob,Poseidon,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3544,2,1376,26,9041,14056,0,0,3,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,41294,2514,0,47229,2223,5935,8419,5894,2525,2,314740,0,0,0,0,2018-12-11 01:01:37 UTC,14,"",1956,8802,521,0,0,3307,9627,14849,13427,12668,0,0,Meditation Cloak,Horrific Emblem,"","",Ninja Tabi,Atalanta's Bow,Poisoned Star ,8-Pointed Shuriken,"","",0,0,0,0,1,79,0,0,0,1,0,0,1,0,0,1,0,0,Season 5 Conquest,5,16,1,2,504898,0,0,0,Ah Muzen Cab,"",Killer Bee,11493,1211,1,2,0,0,46171,LeagueOfShadow,1013,1,0,Winner,2,n,426,Normal: Conquest,[x117]ShadowRogueC97,Ah Muzen Cab,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3545,2,1377,23,9041,8844,0,0,0,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,26281,0,33001,0,5309,6720,11180,4983,6197,4,282923,0,0,0,0,2018-12-11 01:01:37 UTC,12,"",3419,7850,464,234,0,2706,15477,9634,9128,9361,0,0,Meditation Cloak,Blink Rune,"","",Evolved Guardian's Blessing,Shoes of Focus,Soul Reaver,Spirit Robe,"","",0,0,0,0,2,93,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,5,16,1,1,504807,0,0,0,Cerberus,"",Cerberus,15225,667,1,1,0,0,0,"",1013,0,0,Loser,2,n,426,Normal: Conquest,Ned Plimpt0n,Cerberus,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3546,2,1378,29,9041,12333,0,0,4,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,23948,1676,31731,0,2717,7783,9732,7607,2125,6,253871,0,0,0,0,2018-12-11 01:01:37 UTC,11,"",1958,7106,420,0,0,1561,15483,9128,9634,0,0,0,Meditation Cloak,Relic,"","",Evolved Mage's Blessing,Soul Reaver,Shoes of Focus,"","","",0,0,0,0,1,55,0,0,0,0,0,0,1,0,0,1,0,0,Season 5 Conquest,7,16,1,0,492226,0,0,0,Nu Wa,"",Playful Bunny,15722,123,1,1,0,0,0,"",1013,0,0,Loser,2,n,426,Normal: Conquest,JediDog805,Nu Wa,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3547,2,1379,29,8879,12333,0,0,2,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,24727,606,0,27151,2920,2424,9461,4718,4743,3,323001,0,0,0,0,2018-12-11 01:01:37 UTC,10,"",1944,6755,400,0,0,2308,15316,14085,9626,0,0,0,Purification Beads,Relic,"","",Evolved Soul Eater,Gladiator's Shield,Warrior Tabi,"","","",0,0,0,0,1,59,0,0,0,0,0,0,1,0,0,1,0,0,Season 5 Conquest,16,16,1,1,492226,0,0,0,Sun Wukong,"",Silver Sage,9418,264,1,1,0,0,0,"",1013,0,0,Loser,2,n,426,Normal: Conquest,teddybearzomjr,Sun Wukong,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3548,2,1380,6,9041,12333,0,0,2,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,14389,3794,0,20307,3492,5918,11417,8121,3296,11,250646,0,0,0,0,2018-12-11 01:01:37 UTC,10,"",1748,6612,391,298,0,1121,15490,7914,9626,12668,0,0,Meditation Cloak,Relic,"","",Evolved Hunter's Blessing,Devourer's Gauntlet,Warrior Tabi,8-Pointed Shuriken,"","",0,0,0,0,1,32,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,0,16,1,1,494219,0,0,0,Artemis,"",Artemis,7967,65,1,1,0,0,0,"",1013,0,0,Loser,2,n,426,Normal: Conquest,NotoriousTStone,Artemis,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3549,2,1381,25,9120,12333,0,0,4,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,13806,1363,0,16273,1968,2467,8813,2098,6715,7,192158,0,0,0,0,2018-12-11 01:01:37 UTC,8,"",2051,5883,348,0,0,0,15490,8568,9626,0,0,0,Magic Shell,Relic,"","",Evolved Hunter's Blessing,Hydra's Star,Warrior Tabi,"","","",0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,Season 5 Conquest,5,16,0,0,490194,0,0,0,Medusa,"",Medusa,11340,0,1,1,0,0,9126,MexicanSpecOps,1013,0,0,Loser,2,n,426,Normal: Conquest,[MxSo]SP3CIALOPS73,Medusa,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644892
3550,3,1382,79,14150,14154,0,0,12,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,144398,11396,0,187874,22946,43476,43214,4353,37405,7,818968,1,0,0,2,2018-12-11 01:01:37 UTC,20,"",3543,23565,576,0,0,11505,7523,11111,9626,7935,15316,13277,Blink Rune Upgrade,Aegis Amulet Upgrade,"","",Titan's Bane,The Crusher,Warrior Tabi,Magi's Cloak,Evolved Soul Eater,Ancile,23,31,9,40,10,239,0,0,0,1,0,1,19,0,0,19,0,0,Season 5 Conquest,42,40,1,6,503205,0,0,0,Pele,"",Golden,16443,2585,0,2,0,0,205065,YouHateToSeeIt,2454,0,9,Winner,2,n,426,Normal: Conquest,[YHTSI]NyQuil Coma,Pele,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3551,3,1383,59,9041,7672,0,0,13,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,0,58213,1510,94181,0,7793,35968,25422,4310,20202,10,634887,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1988,19869,485,540,0,1450,9128,9634,7784,7525,7600,12670,Meditation Cloak,Aegis Amulet,"","",Soul Reaver,Shoes of Focus,Chronos' Pendant,Obsidian Shard,Rod of Tahuti,Spear of Desolation,24,81,9,34,4,119,1,0,0,0,0,0,15,0,0,14,0,0,Season 5 Conquest,16,40,2,4,503205,0,0,0,Scylla,"",Scylla,9660,941,0,2,0,0,205065,YouHateToSeeIt,2454,1,2,Winner,2,n,426,Normal: Conquest,[YHTSI]oOI L3G3NDZ IOo,Scylla,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3552,3,1384,8,14152,14147,0,0,13,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,62491,3083,70497,0,31289,8006,32799,5878,25171,9,758805,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1919,18448,451,734,0,2986,15477,9636,8240,12666,14179,8564,Meditation Cloak Upgrade,Heavenly Wings Upgrade,"","",Evolved Guardian's Blessing,Reinforced Shoes,Winged Blade,Mantle of Discord,Jade Emperor's Crown,Demonic Grip,0,0,0,0,1,112,0,0,0,0,0,0,1,0,0,1,0,0,Season 5 Conquest,0,40,1,5,503205,0,0,0,Athena,"",Athena,8886,326,0,2,0,0,0,"",2454,0,0,Winner,2,n,426,Normal: Conquest,IcedUpVeins,Athena,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3553,3,1385,84,8879,14154,0,0,17,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,1,0,0,1,86664,21403,0,111557,11022,24893,36069,5766,28763,11,584919,1,0,0,0,2018-12-11 01:01:37 UTC,20,"",2002,16957,414,0,0,10306,15736,9627,7575,14848,7545,7523,Purification Beads,Aegis Amulet Upgrade,"","",Devourer's Gauntlet,Ninja Tabi,The Executioner,Hunter's Bow,Deathbringer,Titan's Bane,21,88,12,32,1,168,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,41,40,1,7,503205,0,0,0,Rama,"",Valiant One,10220,4038,0,2,0,0,205065,YouHateToSeeIt,2454,0,9,Winner,2,n,426,Normal: Conquest,[YHTSI]Lavish Dreams,Rama,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3554,3,1386,31,7672,9041,0,0,19,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,50196,1725,70290,0,11673,20094,28557,4395,22347,8,698162,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1921,16040,392,6252,2620,7984,12666,9634,7784,9345,7832,9861,Aegis Amulet,Meditation Cloak,"","",Mantle of Discord,Shoes of Focus,Chronos' Pendant,Rod of Asclepius,Divine Ruin,Restored Artifact,0,0,0,0,1,109,0,0,0,0,0,0,2,0,0,2,0,0,Season 5 Conquest,11,40,1,7,503205,0,0,0,Chang'e,"",Bright Moon,9132,1682,0,2,0,0,205065,YouHateToSeeIt,2454,1,0,Winner,2,n,426,Normal: Conquest,[YHTSI]CovertDkiIIer,Chang'e,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3555,3,1387,71,14150,14162,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,0,148511,10977,0,183401,20722,34890,35317,7436,27881,11,714656,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2189,22742,556,0,0,11732,12680,7904,9626,8550,8549,7523,Blink Rune Upgrade,Horrific Emblem Upgrade,"","",Heartseeker,Jotunn's Wrath,Warrior Tabi,Hydra's Lament,Shifter's Shield,Titan's Bane,0,0,0,0,5,236,2,0,0,0,0,0,13,0,0,11,0,0,Season 5 Conquest,58,40,2,2,504690,0,0,0,Camazotz,"",Jurassic,13494,166,0,1,0,0,213626,EpicFail,2454,0,0,Loser,2,n,426,Normal: Conquest,[EpicF]Slappy311,Camazotz,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3556,3,1388,28,8844,9040,0,0,10,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,104253,11779,0,140137,16753,35884,27115,10932,16183,5,773699,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",3492,21743,531,0,0,10042,9626,15316,7829,9236,11111,8959,Blink Rune,Teleport Glyph,"","",Warrior Tabi,Evolved Soul Eater,Brawler's Beat Stick,Bloodforge,The Crusher,Runeforged Hammer,0,0,0,0,6,191,2,0,0,0,0,0,16,0,0,14,0,0,Season 5 Conquest,1,40,2,5,504690,0,0,0,Achilles,"",Battleworn,16492,4290,0,1,0,0,213626,EpicFail,2454,2,0,Loser,2,n,426,Normal: Conquest,[EpicF]Kal MoJoe El,Achilles,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3557,3,1389,64,14150,14146,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,28,24,9,20,135348,23037,0,161430,38230,38214,36850,16684,20166,7,826295,5,0,0,2,2018-12-11 01:01:37 UTC,20,"",1755,21526,526,0,0,8288,16592,14850,12673,12666,14846,9361,Blink Rune Upgrade,Purification Beads Upgrade,"","",Golden Blade,Hastened Katana,Stone Cutting Sword,Mantle of Discord,Toxic Blade,Spirit Robe,1,0,0,1,10,308,0,0,0,2,0,2,12,0,0,12,0,0,Season 5 Conquest,34,40,1,5,503015,0,0,0,Bakasura,"",Death Machine,8212,4518,0,1,0,0,238184,GODs Many FACES,2454,0,9,Loser,2,n,426,Normal: Conquest,[MFCES]Darthbazer,Bakasura,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3558,3,1390,23,14162,14155,0,0,26,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,44907,564,57683,0,52645,12776,42581,18457,24124,4,745323,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2136,19667,480,0,0,15431,9361,9634,7572,7528,9364,14178,Horrific Emblem Upgrade,Magic Shell Upgrade,"","",Spirit Robe,Shoes of Focus,Stone of Gaia,Sovereignty,Pestilence,Shogun's Kusari,0,0,0,0,2,74,0,0,1,0,0,0,2,0,0,2,0,0,Season 5 Conquest,3,40,1,5,503015,0,0,0,Fafnir,"",Dread-Lord,14194,1342,0,1,0,0,0,"",2454,1,0,Loser,2,n,426,Normal: Conquest,WILZUN PROSTAF,Fafnir,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
3559,3,1391,37,7672,14157,0,0,5,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,67505,655,78732,0,9650,11227,25938,13072,12866,13,561050,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1988,16250,397,0,0,1222,12664,15725,9633,7784,12670,7600,Aegis Amulet,Teleport Glyph Upgrade,"","",Spectral Armor,Evolved Book of Thoth,Shoes of the Magi,Chronos' Pendant,Spear of Desolation,Rod of Tahuti,0,0,0,0,1,128,0,1,0,0,0,0,2,0,0,2,0,0,Season 5 Conquest,14,40,1,2,480652,0,0,0,Scylla,"",Scylla,9660,1128,0,1,0,0,149773,Clamless,2454,0,0,Loser,2,n,426,Normal: Conquest,[cless]JdeJheyson,Scylla,2018-11-12 22:21:34 UTC,2018-11-12 22:21:34 UTC,186644893
